,name,address,postalCode,latitude,longitude,categories
2323,U.S. Steel Tower,"600, Grant Street",15219,40.441457990718746,-79.99478195927882,commercial building
2324,Wendy's,"7317, McKnight Road", ,40.53804913712849,-80.01187123028082,"retail building, fast_food amenity, burger cuisine"
2325,Whales Tale Plum Center, , ,40.4683271,-79.7557905,yes building
2326,Brookstone, , ,40.542799,-80.0081344,houseware shop
2327,Brighton Collectibles, , ,40.5437174,-80.0076813,yes shop
2328,BareMinerals, , ,40.5441162,-80.0072789,beauty shop
2329,Bachrach, , ,40.5422516,-80.0082044,clothes shop
2330,Labriola's Italian Market,"121, Hulton Road",15147,40.4845333,-79.8201056,supermarket shop
2331,California Pizza Kitchen,"1000, Ross Park Mall Drive",15237,40.5428266,-80.0085791,restaurant amenity
2332,Burberry, , ,40.5438983,-80.0078219,clothes shop
2333,Build-A-Bear, , ,40.5421421,-80.0082184,toys shop
2334,Davey Plumbing,"1641, Saw Mill Run Boulevard", ,40.39980983432317,-80.00005864955439,yes building
2335,Sourth Hills Motel, , ,40.328258772905684,-79.9443874561585,yes building
2336,George Westinghouse High School, , ,40.46102272271875,-79.90117959916309,"yes building, school amenity"
2337,West View Elementary School, , ,40.5210752,-80.0324794,school amenity
2338,15 Fahrenheit Rolled Ice Cream,"654, Washington Road",15228,40.381154,-80.0445637,ice_cream amenity
2339,Settlers Cabin County Regional Park, , ,40.3920135,-80.1647795, 
2340,EQT Plaza,"625, Liberty Avenue", ,40.442460907348504,-80.00094148832399,yes building
2341,Riley's Pour House,"215, East Main Street",15106,40.40859399517664,-80.0852044968241,"yes building, pub amenity"
2342,Kohls, , ,40.340341796452975,-79.95053632782407,"department_store shop, retail building"
2343,Burlington Coat Factory, , ,40.5253625,-80.0074435,clothes shop
2344,Dunlap Dental,"976, Perry Highway", ,40.538041574580824,-80.03595696856752,"commercial building, dentist amenity"
2345,Brush Aftermarket,"601, Braddock Avenue",15145,40.4010208496581,-79.83145273819589,industrial building
2346,Little Green Maid Services, , ,40.3461823,-79.9729371, 
2347,Shekinah African Hair Braiding Salon, , ,40.3462058,-79.9729452,hairdresser shop
2348,First Church of Christ Scientist of Mount Lebanon, , ,40.3696897,-80.0496359,place_of_worship amenity
2349,Rite Aid,"2336, Ardmore Boulevard",15221,40.4152481,-79.8490056,pharmacy amenity
2350,Chipotle,"4861, McKnight Road", ,40.52907079999999,-80.00871974999998,"retail building, restaurant amenity"
2351,Picnic Shelter, , ,40.31723185,-79.74334130000001,shelter amenity
2352,Butternut Grove, , ,40.38557758835079,-80.08675087324181,shelter amenity
2353,Saline Pump Station, , ,40.42943891725158,-79.93945309103698,service building
2354,Gillece Transmissions,"2237, Saw Mill Run Boulevard", ,40.38706844923487,-79.99525482360934,"car_repair shop, commercial building"
2355,McKeesport Transportation Center,"563, Lysle Blvd",15132,40.35232551976094,-79.86073371210905,"yes building, bus_station amenity"
2356,CoGo's, , ,40.3705614,-79.9749433,fuel amenity
2357,Leopardi Auto Sales, , ,40.38360898781278,-79.99547006371402,"car shop, retail building"
2358,Fairhaven United Methodist Church,"2415, Saw Mill Run Boulevard", ,40.383729783170104,-79.99528727904303,"church building, place_of_worship amenity"
2359,Washington Square,"750, Washington Road",15228,40.37934967454231,-80.04607489455572,condominium building
2360,West View Self Storage,"637, Center Avenue", ,40.5182808,-80.0305739,storage amenity
2361,Rosann's Beauty Salon, , ,40.4870919,-80.0371471,yes shop
2362,Bethany House Ministry, , ,40.4791987,-80.0003801,place_of_worship amenity
2363,Pepsi, , ,40.5184522,-80.1498987,vending_machine amenity
2364,Walgreens, , ,40.538729122582545,-79.96341620733176,"yes building, pharmacy amenity"
2365,Pepsi, , ,40.5184649,-80.1498906,vending_machine amenity
2366,Western Pennsylvania ECK Center,"4290, Old William Penn Highway",15146,40.4441527,-79.7825271,place_of_worship amenity
2367,Ekklesia Church, , ,40.4057095,-79.8250964,place_of_worship amenity
2368,Wendy's,"4524, Browns Hill Rd",15217,40.41635021890769,-79.92515663262124,"yes building, fast_food amenity"
2369,- building, , ,40.318702579000345,-80.04118777859546,yes building
2370,Shop'n Save, , ,40.5119951,-79.9500336,supermarket shop
2371,Di Pietro's Ristorante, , ,40.5184117,-80.0315738,restaurant amenity
2372,Eat'n Park, , ,40.5119217,-79.9476196,restaurant amenity
2373,Hal's Bar & Grill & Bottle Shop,"3225, Babcock Boulevard",15237,40.52466962951467,-80.0165716672351,"retail building, bar amenity"
2374,Saint John the Baptist Ukrainian Catholic, , ,40.428446,-79.991988,place_of_worship amenity
2375,Saint John the Baptist Cathedral, , ,40.383056,-79.94167,place_of_worship amenity
2376,Saint John the Baptist Byzantine Catholic Church, , ,40.4258391,-79.9787702,place_of_worship amenity
2377,Forsythe Miniature Golf,"920, Forsythe Road",15106,40.4053528,-80.0751604, 
2378,Elm Leaf Park, , ,40.3786805,-79.9558847, 
2379,Pristine Path Recovery Clinic,"3408, Babcock Boulevard",15237,40.53826880804556,-80.02287601930468,"clinic building, doctors amenity"
2380,Pittsburgh Bureau of Police,"1203, Western Avenue",15233,40.4506247038575,-80.02147155956766,yes building
2381,Mamaux Building,"123, First Avenue",15222,40.438968788180745,-80.0046453594171,yes building
2382,Posner Tower, , ,40.45469326977968,-79.93985086718504,hospital building
2383,Frick Park Market, , ,40.44722989752743,-79.90510690767637,"convenience shop, residential building"
2384,First Avenue, , ,40.4354512,-79.9966107, 
2385,Resonance Violins,"530, Washington Road",15228,40.3833226,-80.0440945,musical_instrument shop
2386,Residence Inn Pittsburgh North Shore, , ,40.44793375621941,-80.00720822565773,yes building
2387,Citizens Bank, , ,40.53645882221999,-80.00946748757993,"retail building, bank amenity"
2388,Smith Hall,"4802, Forbes Avenue", ,40.44396612935741,-79.9455353662683,university building
2389,Community College of Allegheny County Administration Building,"800, Allegheny Avenue", ,40.450968572503015,-80.01837580758166,yes building
2390,Foster Zero,"400, Holiday Drive",15220,40.42130669090638,-80.0549376552786,commercial building
2391,Dean Honda,"911, Clairton Boulevard", ,40.322134882740336,-79.94198998269978,"car shop, yes building"
2392,House of Lee,"8145, Ohio River Boulevard",15202,40.5100911,-80.0950853,"restaurant amenity, chinese cuisine"
2393,UPMC Shadyside Family Health Center,"5215, Centre Ave",15232,40.45549026071716,-79.94115685202661,"hospital building, doctors amenity"
2394,Boston Market,"5200, Baum Boulevard",15224,40.45561204347658,-79.94155736353936,"retail building, fast_food amenity"
2395,Boggs Ave at Warrington Ave, , ,40.4156228,-80.0114264, 
2396,Dollar General, , ,40.33875805274271,-79.80699960394261,"variety_store shop, retail building"
2397,GetGo, , ,40.33805840000001,-79.80761315000001,"roof building, fuel amenity"
2398,Oak Park Mall, , ,40.33627601967929,-79.80535031809269, 
2399,Taco Bell, , ,40.337677799999994,-79.80703439999999,"retail building, fast_food amenity, mexican cuisine"
2400,McKnight Kitchen,"4860, McKnight Road", ,40.52927163093964,-80.00788880615471,"retail building, restaurant amenity, asian cuisine"
2401,Wendy's,"351, Lincoln Highway",15137,40.3846938,-79.8228094,"fast_food amenity, burger cuisine"
2402,Boyce Middle School,"1500, Boyce Road",15241,40.316731257402814,-80.09458076164898,school building
2403,Mascaro Center for Sustainable Innovation, , ,40.44400815540881,-79.95817149298502,university building
2404,Casa Dolce Spa, , ,40.5400454,-80.1799527,beauty shop
2405,Bocktott Gallery,"507, Beaver Street", ,40.540128,-80.1800539,art shop
2406,Make Your Mark Artspace & Coffeehouse,"6736, Reynolds Street", ,40.4503844,-79.9145106,cafe amenity
2407,Pino's Italian Kitchen, , ,40.4503353,-79.9143949,"restaurant amenity, italian cuisine"
2408,Buffalo Blues, , ,40.4583522,-79.9253007,"restaurant amenity, american cuisine"
2409,Brighton Heights Dental,"3808, Brighton Road", ,40.4849232726468,-80.03577171517274,"commercial building, dentist amenity"
2410,Boyce Park, , ,40.467595569017604,-79.74390019819573, 
2411,Original Church of God of Deliverance, , ,40.4557841,-80.0240896,place_of_worship amenity
2412,Emiliano's, , ,40.4277325,-79.9684992,"restaurant amenity, mexican cuisine"
2413,Nadeau,"7203, McKnight Road", ,40.534261256408165,-80.01142849679667,"furniture shop, retail building"
2414,Saint Clair Childrens Center, , ,40.4092078,-79.9729246,yes building
2415,Allstate Insurance, , ,40.433460700000005,-79.78370914999999,office building
2416,Chislett and Greenwood, , ,40.485483,-79.9258023,post_box amenity
2417,Bulldog Pub,"1818, Morningside Avenue",15206,40.4867355,-79.926623,pub amenity
2418,Olive Garden, , ,40.434109309148994,-79.78692162981149,"retail building, restaurant amenity, italian cuisine"
2419,Heinz Memorial Chapel, , ,40.44532086697691,-79.95185931488474,"university building, place_of_worship amenity"
2420,McDonald's,"505, Lincoln Highway",15137,40.384090349538795,-79.82409563820288,"commercial building, fast_food amenity, burger cuisine"
2421,Plum Municipal Building and Police Station, , ,40.503822374281704,-79.76263399216361,"yes building, police amenity"
2422,"A For The People Insurance Agency, Inc.","2514, Wylie Avenue",15219,40.448174,-79.9712246, 
2423,Kelly Tires,"396, Bellevue Road", ,40.50589956313497,-80.04877144223771,"car_repair shop, commercial building"
2424,Grand View Golf Club, , ,40.40115634530232,-79.85098245681704, 
2425,Saint Nicholas Orthodox Church,"318, Munson Avenue",15136,40.47418397304918,-80.05835093335953,"yes building, place_of_worship amenity"
2426,Milltown Community Park,"231, Boda Road",15147,40.50818079949227,-79.79241684919033, 
2427,West Homestead Police Department, , ,40.401155,-79.9173572,police amenity
2428,Rising Star Baptist Church, , ,40.44686,-79.9767298,place_of_worship amenity
2429,Mount Hope Church, , ,40.4709017,-79.8203262,place_of_worship amenity
2430,Dusqeusne Incline, , ,40.4395035,-80.01787404999999, 
2431,Valerie M. Interiors, , ,40.54076267480414,-80.1799370751986,"houseware shop, retail building"
2432,Family Dollar, , ,40.47887948909174,-79.96975015121578,"variety_store shop, retail building"
2433,Old Sewickley Post Office,"200, Broad Street", ,40.53688019031072,-80.18392274888811,yes building
2434,LaRosa Mckeesport Boys and Girls Club, , ,40.3478671,-79.8528619,community_centre amenity
2435,McKnight Rd opp Old McKnight Rd, , ,40.5336467,-80.0110879, 
2436,R&D Coatings,"1320, Island Avenue",15136,40.48253541129459,-80.06933909274728,industrial building
2437,Brown Chapel African Methodist Episcopal Church, , ,40.45761596331544,-80.00613747765124,"yes building, place_of_worship amenity"
2438,St. Anne's, , ,40.3608477,-80.029305, 
2439,Alla Famiglia,"804, E Warrington Ave",15210,40.4216575,-79.9934998,restaurant amenity
2440,Holy Virgin Russian Orthodox Church, , ,40.4085049,-80.0864834,place_of_worship amenity
2441,Saint Philip Grade School, , ,40.4376026,-80.0687565,school amenity
2442,Holy Trinity Ukranian Catholic Church, , ,40.4035042,-80.0834667,place_of_worship amenity
2443,Holy Trinity Polish National Catholic Church, , ,40.5502928,-80.0857037,place_of_worship amenity
2444,Toadflax, , ,40.4510513,-79.933702,florist shop
2445,Pittsburgh Fish & Chicken, , ,40.4844825,-80.0363512,butcher shop
2446,Evolve, , ,40.46926498579791,-79.96131954926166,"hairdresser shop, retail building"
2447,The Priory, , ,40.45241609261489,-79.99817096462557,yes building
2448,Benack Sound Productions,"97, Terence Drive", ,40.33099994803438,-79.97241805031081,"commercial building, studio amenity"
2449,Mount Royal Memorial Park, , ,40.53907539398895,-79.96963748421716, 
2450,Original Mattress Factory,"4638, Browns Hill Rd",15217,40.4151491,-79.9238556,furniture shop
2451,Monroeville Public Library, , ,40.429026374167854,-79.75489368165285,"yes building, library amenity"
2452,Clearview Credit Union,"8805, University Boulevard",15108,40.50532319941807,-80.22233328128091,"yes building, bank amenity"
2453,Care Unlimited, , ,40.531042337115494,-80.01774020768498,commercial building
2454,Oakmont Yacht Club, , ,40.51689808807738,-79.84874893689198,commercial building
2455,First National Bank,"307, Fourth Avenue",15222,40.43949210000001,-80.00094469999999,"yes building, bank amenity"
2456,Oakmont Borough Hall, , ,40.52302564962267,-79.83904619068896,"yes building, townhall amenity"
2457,AutoZone,"5230, Library Road", ,40.33173460962527,-80.02339530480023,"car_parts shop, retail building"
2458,Courthouse Tavern,"310, Forbes Avenue",15222,40.439779699999995,-80.00046409999999,"yes building, pub amenity"
2459,City News & Arcade,"422, Wood Street",15222,40.43979195660016,-80.00078161021268,"kiosk shop, yes building"
2460,Trader Joe's,"1630, Washington Road",15228,40.3513654,-80.0516739,supermarket shop
2461,Oakmont Volunteer Fire Department, , ,40.52314799092035,-79.83914287962028,"yes building, fire_station amenity"
2462,L. Nath MD,"511, Lincoln Avenue", ,40.49557798166821,-80.0561921712071,commercial building
2463,Hoodridge Park, , ,40.357355654794326,-80.04220003814707, 
2464,Oreck, , ,40.4363911,-79.7820551,vacuum_cleaner shop
2465,Casual Male XL, , ,40.4363114,-79.7822616,clothes shop
2466,Iroquois Park, , ,40.35764223996354,-80.05413261855558, 
2467,Genesis Center, , ,40.49824140157041,-80.05058833221626,yes building
2468,First Years Day Care Center, , ,40.4400951,-79.8814382,kindergarten amenity
2469,Busy Beaver, , ,40.33494884224615,-79.80338170134371,"doityourself shop, yes building"
2470,Save-Mor Beer and Pop Warehouse, , ,40.4167675,-79.9253356,beverages shop
2471,Silk Road Gourmet Chinese Restaurant, , ,40.35930866763992,-80.00225383261305,"restaurant amenity, chinese cuisine"
2472,Wash Bored,"638, Center Avenue",15229,40.51882067753399,-80.03045409749146,"laundry shop, retail building"
2473,Saint Michaels Cemetery, , ,40.41888230291282,-79.98431457566963, 
2474,Sitting Pretty Grooming Salon,"636, Center Avenue", ,40.51877886672483,-80.03037250098333,"pet shop, retail building"
2475,Main St at Powers St, , ,40.4955497,-79.9381869, 
2476,Sheetz, , ,40.541808862611,-79.79876550332328,"convenience shop, fuel amenity"
2477,Pittsburgh Classical Middle School, , ,40.4510418,-80.0488476,school amenity
2478,Lakeview Christian Life Church, , ,40.3175255,-80.1458081,place_of_worship amenity
2479,Holy Child Parish Hall, , ,40.3543803,-80.1155536,place_of_worship amenity
2480,Koinonia Church, , ,40.4660688,-79.8232564,place_of_worship amenity
2481,Laketon Heights United Methodist Church, , ,40.4625042,-79.8593445,place_of_worship amenity
2482,Korean United Presbyterian Church, , ,40.5451785,-80.0190749,place_of_worship amenity
2483,McKeesport Fire Station No. 2, , ,40.34036356142137,-79.82740289225838,"public building, fire_station amenity"
2484,North Shore Riverfront Park, , ,40.445249912235866,-80.01248183797206, 
2485,Mall Drive Professional Center, , ,40.430369250000005,-79.79098550000002,office building
2486,Key Bank Drive-Thru Bank, , ,40.43132305,-79.79513634999999,"yes building, bank amenity"
2487,La Solidarite Association,"345, Center Avenue",15057,40.373994700000004,-80.23220215,"residential building, social_centre amenity"
2488,80 Acres,"1910, New Texas Road",15239,40.4512738,-79.714638,"retail building, restaurant amenity, gourmet cuisine"
2489,Budget,"3665, Library Road", ,40.3646402,-80.0192401,car_rental amenity
2490,Phipps Conservatory, , ,40.438875421470854,-79.94768719391539, 
2491,Its A Small World Day Care Center, , ,40.4628421,-79.9450549,kindergarten amenity
2492,Forbes Day Care Center, , ,40.4414118,-79.7429845,kindergarten amenity
2493,Schenley Plaza, , ,40.44266154559565,-79.95267205010778, 
2494,For Kids Only Day Care Center, , ,40.4582004,-79.917544,kindergarten amenity
2495,Uhaul Truck Rental, , ,40.52644666124994,-80.21144178627269,"retail building, car_rental amenity"
2496,Ford, , ,40.526863590809306,-80.21043334751965,"car shop, retail building"
2497,Pine Creek Church, , ,40.5509485,-79.8952803,place_of_worship amenity
2498,PennDOT Maintenance Garage, , ,40.431176270104174,-80.02750397649393,yes building
2499,"John Paul Piccolo, D.M.D. General Dentistry", , ,40.5394927,-80.179862,dentist amenity
2500,Northwest Savings Bank, , ,40.54632839592356,-80.01778588097659,"commercial building, bank amenity"
2501,Kaleidoscope Cafe, , ,40.4724636,-79.963079,restaurant amenity
2502,Clearly Pilates, , ,40.5411893,-80.1818139, 
2503,Clearview Federal Credit Union, , ,40.5397742,-80.1801818,bank amenity
2504,El Fumador, , ,40.5395773,-80.1798955,tobacco shop
2505,Esthetics of Sewickley,"402, Beaver Street", ,40.5410156,-80.1816,beauty shop
2506,House 15143, , ,40.5403011,-80.180668,yes shop
2507,The Village Melt,"400, Beaver Street", ,40.5410355,-80.1816201,restaurant amenity
2508,Hyde Travel Service, , ,40.5382472,-80.1787643, 
2509,Montour Hardware,"1503, 5th Avenue",15108,40.51425611675222,-80.1552857265392,"hardware shop, yes building"
